course_number,section_number,professor,start_time,end_time,days,location
CHEM3520,002,Hsin-Yu Ko,15:00,17:50,T,Life Sciences Complex (LIFE) 268
CHEM3520,003,Rebecca J. Weber,10:30,11:50,MW,Business Leadership Building (BLB) 083
CHEM3520,004,Rebecca J. Weber,11:00,13:50,T,General Academic Building (GAB) 471
MTSE3000,001,Sameehan S. Joshi,12:00,14:50,F,Discovery Park (NTDP) C101
MTSE3000,002,Sameehan S. Joshi,14:00,16:50,W,Matthews Hall (MATT) 301
MTSE3000,003,Srinivasan G. Srivilliputhur,10:00,12:50,W,Art Building (ART) 220
MTSE3000,004,Srinivasan G. Srivilliputhur,10:00,12:50,W,Discovery Park (NTDP) K117
MTSE4900,001,Rick F. Reidy,09:00,11:50,W,Discovery Park (NTDP) E237
MTSE4900,002,Rick F. Reidy,11:00,13:50,F,General Academic Building (GAB) 107
MTSE2900,001,Srinivasan G. Srivilliputhur,09:00,09:50,MWF,Discovery Park (NTDP) D206
MTSE2900,002,Srinivasan G. Srivilliputhur,08:30,09:50,TuTh,Discovery Park (NTDP) F222
MTSE2900,003,Wonbong Choi,10:00,10:50,MWF,Discovery Park (NTDP) B171
MTSE2900,004,Wonbong Choi,15:00,15:50,MWF,Art Building (ART) 204
MTSE4910,001,Anupama B. Kaul,13:30,14:50,MW,General Academic Building (GAB) 433
MTSE4910,002,Anupama B. Kaul,12:00,14:50,M,Discovery Park (NTDP) M115
MTSE2000,001,Marcus L. Young,11:00,11:50,MWF,Life Sciences Complex (LIFE) 387
MTSE2000,002,Marcus L. Young,14:30,15:50,TuTh,Life Sciences Complex (LIFE) 128
MTSE3001,001,Andrey A. Voevodin,09:00,11:50,Th,Discovery Park (NTDP) G104
MTSE3001,002,Andrey A. Voevodin,10:00,10:50,MWF,Business Leadership Building (BLB) 163
MTSE4100,001,Dwight A. Burford,16:30,17:50,TuTh,Life Sciences Complex (LIFE) 230
MTSE4100,002,Dwight A. Burford,14:00,14:50,MWF,Environmental Science Building (ENV) 142
MTSE3080,001,Rick F. Reidy,11:00,13:50,Th,Discovery Park (NTDP) H155
MTSE3080,002,Rick F. Reidy,11:30,12:50,MW,Discovery Park (NTDP) F230
MTSE3050,001,Dwight A. Burford,13:00,13:50,MWF,Discovery Park (NTDP) F149
MTSE3050,002,Dwight A. Burford,16:30,17:50,MW,Auditorium Building (AUD) 204
MTSE4050,001,Xiao Li,08:00,10:50,Th,Discovery Park (NTDP) D136
MTSE4050,002,Xiao Li,16:30,17:50,MW,Discovery Park (NTDP) F181
MTSE3060,001,Yufeng Zheng,12:30,13:50,MW,Discovery Park (NTDP) B268
MTSE3060,002,Yufeng Zheng,15:00,17:50,M,Discovery Park (NTDP) E222
MTSE4040,001,Jincheng Du,10:30,11:50,TuTh,General Academic Building (GAB) 100
MTSE4040,002,Jincheng Du,15:30,16:50,MW,Discovery Park (NTDP) D201
MTSE3110,001,Samir M. Aouadi,13:00,15:50,Th,Discovery Park (NTDP) C119
MTSE3110,002,Samir M. Aouadi,09:30,10:50,TuTh,Discovery Park (NTDP) F127
MTSE4120,001,Anupama B. Kaul,14:30,15:50,TuTh,Art Annex (ARTA) 132
MTSE4120,002,Anupama B. Kaul,13:00,15:50,M,Auditorium Building (AUD) 207
MTSE3070,001,Eunho Cha,13:30,14:50,TuTh,General Academic Building (GAB) 120
MTSE3070,002,Eunho Cha,10:30,11:50,MW,Discovery Park (NTDP) F123
MTSE4070,001,Mohamed El Bouanani,09:00,09:50,MWF,Language Building (LANG) 106
MTSE4070,002,Mohamed El Bouanani,16:00,16:50,MWF,Auditorium Building (AUD) 205
JOUR4353,001,Hoda Emam,14:00,14:50,MWF,Matthews Hall (MATT) 102
JOUR4353,002,Hoda Emam,10:00,10:50,MWF,General Academic Building (GAB) 115
JOUR4350,001,Russell Luna,12:30,13:50,MW,Art Annex (ARTA) 108
JOUR4350,002,Russell Luna,13:00,15:50,T,Environmental Science Building (ENV) 107
JOUR3401,001,Kimberly H. Keller,09:00,11:50,T,Business Leadership Building (BLB) 176
JOUR3401,002,Kimberly H. Keller,12:00,14:50,T,Life Sciences Complex (LIFE) 216
JOUR4800,001,Brittany P. McElroy,14:00,14:50,MWF,Business Leadership Building (BLB) 014
JOUR4800,002,Brittany P. McElroy,15:00,15:50,MWF,Auditorium Building (AUD) 201
JOUR4800,003,Carson T. Anderson,09:30,10:50,TuTh,General Academic Building (GAB) 468
JOUR4800,004,Carson T. Anderson,15:00,15:50,MWF,Business Leadership Building (BLB) 037
JOUR4800,005,Gary N. Ghioto,09:00,09:50,MWF,Environmental Science Building (ENV) 270
JOUR4800,006,Gary N. Ghioto,09:00,09:50,MWF,Business Leadership Building (BLB) 082
JOUR4800,007,Gwendelyn S. Nisbett,11:30,12:50,TuTh,Life Sciences Complex (LIFE) 122
JOUR4800,008,Gwendelyn S. Nisbett,09:00,09:50,MWF,Business Leadership Building (BLB) 211
JOUR4800,009,Kimberly H. Keller,13:30,14:50,MW,Life Sciences Complex (LIFE) 132
JOUR4800,010,Kimberly H. Keller,16:30,17:50,TuTh,Music Building (MUSI) 104
JOUR4800,011,Rebecca N. Poynter,08:00,08:50,MWF,Wooten Hall (WH) 155
JOUR4800,012,Rebecca N. Poynter,12:30,13:50,TuTh,Life Sciences Complex (LIFE) 134
JOUR4240,001,Dorothy M. Bland,09:00,09:50,MWF,Life Sciences Complex (LIFE) 264
JOUR4240,002,Dorothy M. Bland,13:00,15:50,F,Life Sciences Complex (LIFE) 128
JOUR4240,003,Koji Fuse,10:00,10:50,MWF,Art Annex (ARTA) 124
JOUR4240,004,Koji Fuse,11:00,13:50,F,Life Sciences Complex (LIFE) 352
JOUR3220,001,Rebecca N. Poynter,09:30,10:50,MW,Matthews Hall (MATT) 103
JOUR3220,002,Rebecca N. Poynter,13:30,14:50,MW,Environmental Science Building (ENV) 242
JOUR3430,001,Rebecca N. Poynter,09:00,11:50,W,Matthews Hall (MATT) 301
JOUR3430,002,Rebecca N. Poynter,12:30,13:50,MW,Matthews Hall (MATT) 107
JOUR4999,001,Cornelius F. Foote,12:00,14:50,Th,Life Sciences Complex (LIFE) 208
JOUR4999,002,Cornelius F. Foote,13:00,15:50,T,General Academic Building (GAB) 115
JOUR4999,003,Randy L. Loftis,14:00,14:50,MWF,Matthews Hall (MATT) 102
JOUR4999,004,Randy L. Loftis,10:00,10:50,MWF,Language Building (LANG) 106
JOUR4210,001,Carson T. Anderson,10:00,10:50,MWF,Gateway Center (GATE) 086
JOUR4210,002,Carson T. Anderson,13:30,14:50,TuTh,Life Sciences Complex (LIFE) 276
JOUR3323,001,Brittany P. McElroy,14:00,16:50,M,Life Sciences Complex (LIFE) 354
JOUR3323,002,Brittany P. McElroy,12:00,14:50,F,Music Building (MUSI) 117
JOUR3700,001,Carson T. Anderson,14:00,16:50,W,Matthews Hall (MATT) 310
JOUR3700,002,Carson T. Anderson,14:00,16:50,Th,Wooten Hall (WH) 171
JOUR3410,001,Rebecca N. Poynter,09:30,10:50,MW,Business Leadership Building (BLB) 037
JOUR3410,002,Rebecca N. Poynter,10:30,11:50,TuTh,General Academic Building (GAB) 103
JOUR3321,001,Gary N. Ghioto,09:00,11:50,Th,General Academic Building (GAB) 105
JOUR3321,002,Gary N. Ghioto,10:30,11:50,MW,Environmental Science Building (ENV) 259
JOUR3321,003,Kerry Gunnels,09:00,11:50,F,Matthews Hall (MATT) 312
JOUR3321,004,Kerry Gunnels,15:30,16:50,MW,Matthews Hall (MATT) 308
JOUR4410,001,Gary N. Ghioto,16:30,17:50,MW,Art Building (ART) 225
JOUR4410,002,Gary N. Ghioto,08:00,08:50,MWF,Auditorium Building (AUD) 203
JOUR1210,001,Newly Paul,13:00,13:50,MWF,Language Building (LANG) 107
JOUR1210,002,Newly Paul,08:00,08:50,MWF,Life Sciences Complex (LIFE) 135
JOUR3300,001,Bryan D. Lochhead,12:00,14:50,T,Matthews Hall (MATT) 306
JOUR3300,002,Bryan D. Lochhead,15:30,16:50,MW,Business Leadership Building (BLB) 077
JOUR3300,003,Carson T. Anderson,15:00,17:50,Th,Hickory Hall (HICK) 254
JOUR3300,004,Carson T. Anderson,14:30,15:50,TuTh,Chemistry Building (CHEM) 226
JOUR3300,005,Daniel Rodrigue,14:00,16:50,F,Art Annex (ARTA) 118
JOUR3300,006,Daniel Rodrigue,08:30,09:50,TuTh,Business Leadership Building (BLB) 233
JOUR3300,007,Hoda Emam,13:30,14:50,TuTh,Language Building (LANG) 101
JOUR3300,008,Hoda Emam,14:30,15:50,MW,Art Annex (ARTA) 103
JOUR4820,001,Randy L. Loftis,11:30,12:50,TuTh,Life Sciences Complex (LIFE) 382
JOUR4820,002,Randy L. Loftis,09:30,10:50,MW,Gateway Center (GATE) 079
JOUR4810,001,Carson T. Anderson,13:00,13:50,MWF,Life Sciences Complex (LIFE) 101
JOUR4810,002,Carson T. Anderson,08:30,09:50,MW,Matthews Hall (MATT) 113
JOUR4810,003,Randy L. Loftis,12:00,14:50,M,Matthews Hall (MATT) 309
JOUR4810,004,Randy L. Loftis,13:00,13:50,MWF,Language Building (LANG) 109
JOUR4810,005,Steven Ackermann,13:00,15:50,F,Business Leadership Building (BLB) 067
JOUR4810,006,Steven Ackermann,11:00,11:50,MWF,Art Building (ART) 215
JOUR4270,001,Gwendelyn S. Nisbett,10:30,11:50,MW,Environmental Science Building (ENV) 193
JOUR4270,002,Gwendelyn S. Nisbett,11:00,13:50,Th,Gateway Center (GATE) 147
JOUR4270,003,Sara K. Blankenship,12:30,13:50,TuTh,Chemistry Building (CHEM) 112
JOUR4270,004,Sara K. Blankenship,14:30,15:50,MW,Life Sciences Complex (LIFE) 379
JOUR4460,001,Rebecca N. Poynter,09:00,09:50,MWF,Music Building (MUSI) 121
JOUR4460,002,Rebecca N. Poynter,09:30,10:50,MW,Music Building (MUSI) 133
JOUR4215,001,Brittany P. McElroy,14:00,16:50,T,Art Annex (ARTA) 104
JOUR4215,002,Brittany P. McElroy,16:30,17:50,MW,Environmental Science Building (ENV) 210
JOUR4900,001,Brittany P. McElroy,11:30,12:50,MW,Auditorium Building (AUD) 212
JOUR4900,002,Brittany P. McElroy,16:30,17:50,MW,Matthews Hall (MATT) 105
JOUR4900,003,Randy L. Loftis,16:00,16:50,MWF,Life Sciences Complex (LIFE) 136
JOUR4900,004,Randy L. Loftis,11:00,13:50,Th,Chemistry Building (CHEM) 263
JOUR4900,005,Tracy Everbach,08:00,10:50,F,Life Sciences Complex (LIFE) 246
JOUR4900,006,Tracy Everbach,10:00,12:50,T,Business Leadership Building (BLB) 216
JOUR3322,001,David C. McPhate,14:00,16:50,W,Gateway Center (GATE) 121
JOUR3322,002,David C. McPhate,12:30,13:50,MW,Environmental Science Building (ENV) 265
JOUR3322,003,Gary N. Ghioto,14:30,15:50,TuTh,Life Sciences Complex (LIFE) 314
JOUR3322,004,Gary N. Ghioto,11:30,12:50,TuTh,Environmental Science Building (ENV) 218
JOUR3322,005,Newly Paul,14:30,15:50,MW,General Academic Building (GAB) 351
JOUR3322,006,Newly Paul,08:30,09:50,TuTh,Chemistry Building (CHEM) 171
JOUR2300,001,Saad Yousuf,08:30,09:50,TuTh,Matthews Hall (MATT) 312
JOUR2300,002,Saad Yousuf,09:00,09:50,MWF,Art Building (ART) 219
JOUR3343,001,Christopher Assaf,14:30,15:50,TuTh,Art Annex (ARTA) 105
JOUR3343,002,Christopher Assaf,11:30,12:50,TuTh,Business Leadership Building (BLB) 078
JOUR3343,003,Hoda Emam,09:00,11:50,F,Music Building (MUSI) 133
JOUR3343,004,Hoda Emam,11:30,12:50,TuTh,Business Leadership Building (BLB) 045
JOUR2400,001,Christopher Pilcic,14:00,14:50,MWF,Life Sciences Complex (LIFE) 354
JOUR2400,002,Christopher Pilcic,09:00,09:50,MWF,Life Sciences Complex (LIFE) 113
JOUR2400,003,Kimberly H. Keller,14:30,15:50,MW,Chemistry Building (CHEM) 250
JOUR2400,004,Kimberly H. Keller,16:00,16:50,MWF,Art Annex (ARTA) 107
JOUR4730,001,Christopher Assaf,16:30,17:50,MW,Auditorium Building (AUD) 215
JOUR4730,002,Christopher Assaf,12:30,13:50,TuTh,Business Leadership Building (BLB) 232
JOUR2310,001,Dorothy M. Bland,13:00,13:50,MWF,Environmental Science Building (ENV) 105
JOUR2310,002,Dorothy M. Bland,08:30,09:50,TuTh,Life Sciences Complex (LIFE) 332
JOUR2310,003,Emily J. Vernon,13:30,14:50,MW,Business Leadership Building (BLB) 073
JOUR2310,004,Emily J. Vernon,14:30,15:50,MW,General Academic Building (GAB) 112
JOUR2310,005,Gary N. Ghioto,12:30,13:50,MW,Gateway Center (GATE) 145
JOUR2310,006,Gary N. Ghioto,11:30,12:50,MW,Life Sciences Complex (LIFE) 128
JOUR2310,007,Kate K. Pezzulli,08:30,09:50,MW,Chemistry Building (CHEM) 120
JOUR2310,008,Kate K. Pezzulli,15:30,16:50,MW,Auditorium Building (AUD) 210
JOUR3340,001,Brittany P. McElroy,09:00,11:50,T,Chemistry Building (CHEM) 229
JOUR3340,002,Brittany P. McElroy,14:00,14:50,MWF,Hickory Hall (HICK) 247
JOUR3340,003,Mark G. Willis,08:30,09:50,TuTh,Life Sciences Complex (LIFE) 140
JOUR3340,004,Mark G. Willis,08:30,09:50,TuTh,Language Building (LANG) 103
JOUR3340,005,Steven Ackermann,13:00,15:50,F,Gateway Center (GATE) 054
JOUR3340,006,Steven Ackermann,14:30,15:50,TuTh,Art Building (ART) 214
JOUR4250,001,Tracy Everbach,10:00,12:50,W,Life Sciences Complex (LIFE) 137
JOUR4250,002,Tracy Everbach,12:30,13:50,MW,Life Sciences Complex (LIFE) 210
JOUR3420,001,Kimberly H. Keller,14:30,15:50,TuTh,Language Building (LANG) 109
JOUR3420,002,Kimberly H. Keller,16:30,17:50,TuTh,Life Sciences Complex (LIFE) 311
JOUR4355,001,Joseph V. Trahan,11:00,13:50,W,Life Sciences Complex (LIFE) 103
JOUR4355,002,Joseph V. Trahan,14:00,16:50,F,Chemistry Building (CHEM) 138
JOUR4355,003,Russell Luna,13:00,13:50,MWF,Life Sciences Complex (LIFE) 136
JOUR4355,004,Russell Luna,08:00,08:50,MWF,Wooten Hall (WH) 211
JOUR3310,001,Emily J. Vernon,15:00,17:50,Th,Business Leadership Building (BLB) 033
JOUR3310,002,Emily J. Vernon,11:00,13:50,W,Environmental Science Building (ENV) 291
JOUR4321,001,David C. McPhate,14:00,16:50,T,Auditorium Building (AUD) 206
JOUR4321,002,David C. McPhate,12:30,13:50,TuTh,Life Sciences Complex (LIFE) 253
JOUR4280,001,Mark G. Willis,14:30,15:50,TuTh,Business Leadership Building (BLB) 147
JOUR4280,002,Mark G. Willis,12:30,13:50,MW,Life Sciences Complex (LIFE) 379
JOUR4620,001,Steven Ackermann,11:00,13:50,W,Music Building (MUSI) 129
JOUR4620,002,Steven Ackermann,08:00,08:50,MWF,Matthews Hall (MATT) 302
JOUR4323,001,Steven Ackermann,14:30,15:50,MW,Life Sciences Complex (LIFE) 291
JOUR4323,002,Steven Ackermann,14:00,16:50,F,Chemistry Building (CHEM) 118
JOUR4480,001,Kimberly H. Keller,16:00,16:50,MWF,General Academic Building (GAB) 313
JOUR4480,002,Kimberly H. Keller,11:30,12:50,MW,Matthews Hall (MATT) 305
JOUR3315,001,Brittany P. McElroy,08:00,10:50,M,Chemistry Building (CHEM) 229
JOUR3315,002,Brittany P. McElroy,12:00,14:50,Th,Art Annex (ARTA) 108
JOUR3200,001,Sara K. Blankenship,08:00,10:50,F,Life Sciences Complex (LIFE) 116
JOUR3200,002,Sara K. Blankenship,13:30,14:50,MW,Matthews Hall (MATT) 104
ECON4020,001,Guillermo Covarrubias,09:30,10:50,TuTh,Language Building (LANG) 108
ECON4020,002,Guillermo Covarrubias,10:30,11:50,MW,Gateway Center (GATE) 145
ECON4850,001,Dan Zhao,12:00,12:50,MWF,Environmental Science Building (ENV) 216
ECON4850,002,Dan Zhao,14:30,15:50,MW,Business Leadership Building (BLB) 227
ECON4850,003,David J. Molina,13:00,15:50,T,Life Sciences Complex (LIFE) 125
ECON4850,004,David J. Molina,11:00,11:50,MWF,Life Sciences Complex (LIFE) 393
ECON1100,001,Bryan Dickson,08:30,09:50,TuTh,Music Building (MUSI) 132
ECON1100,002,Bryan Dickson,13:00,13:50,MWF,General Academic Building (GAB) 396
ECON1100,003,Dan Zhao,16:30,17:50,MW,General Academic Building (GAB) 452
ECON1100,004,Dan Zhao,08:30,09:50,TuTh,General Academic Building (GAB) 476
ECON1100,005,David J. Molina,15:00,15:50,MWF,Language Building (LANG) 101
ECON1100,006,David J. Molina,15:00,15:50,MWF,Business Leadership Building (BLB) 192
ECON1100,007,Eva Schaffer,08:00,08:50,MWF,Environmental Science Building (ENV) 207
ECON1100,008,Eva Schaffer,16:00,16:50,MWF,Chemistry Building (CHEM) 259
ECON1100,009,Harry Ellis,10:00,10:50,MWF,Auditorium Building (AUD) 203
ECON1100,010,Harry Ellis,09:00,09:50,MWF,Environmental Science Building (ENV) 129
ECON1100,011,Issac Hunter,11:30,12:50,MW,Life Sciences Complex (LIFE) 299
ECON1100,012,Issac Hunter,16:00,16:50,MWF,Life Sciences Complex (LIFE) 245
ECON1100,013,Jeffrey J. Rous,12:00,12:50,MWF,Life Sciences Complex (LIFE) 102
ECON1100,014,Jeffrey J. Rous,11:00,11:50,MWF,Matthews Hall (MATT) 305
ECON1100,015,Kawsar Hosan,08:00,08:50,MWF,Gateway Center (GATE) 054
ECON1100,016,Kawsar Hosan,10:30,11:50,MW,Gateway Center (GATE) 139
ECON1100,017,Les Stanaland,09:00,09:50,MWF,Chemistry Building (CHEM) 264
ECON1100,018,Les Stanaland,12:00,12:50,MWF,Chemistry Building (CHEM) 218
ECON1100,019,Sakir Inteser,10:00,10:50,MWF,General Academic Building (GAB) 374
ECON1100,020,Sakir Inteser,13:00,13:50,MWF,Auditorium Building (AUD) 203
ECON1100,021,Susan E. Watson,08:00,08:50,MWF,General Academic Building (GAB) 104
ECON1100,022,Susan E. Watson,10:00,10:50,MWF,Art Building (ART) 211
ECON1100,023,Taylor Matthys,09:30,10:50,MW,Art Annex (ARTA) 121
ECON1100,024,Taylor Matthys,14:00,14:50,MWF,Language Building (LANG) 107
ECON1100,025,Yang Zhou,14:00,14:50,MWF,Matthews Hall (MATT) 312
ECON1100,026,Yang Zhou,10:00,10:50,MWF,Business Leadership Building (BLB) 021
ECON4875,001,Margie A. Tieslau,10:00,10:50,MWF,Business Leadership Building (BLB) 058
ECON4875,002,Margie A. Tieslau,15:00,17:50,T,Language Building (LANG) 105
ECON4630,001,Guohua Feng,10:00,10:50,MWF,Matthews Hall (MATT) 307
ECON4630,002,Guohua Feng,14:00,14:50,MWF,Matthews Hall (MATT) 101
ECON4550,001,Michael L. Nieswiadomy,12:00,12:50,MWF,Art Building (ART) 200
ECON4550,002,Michael L. Nieswiadomy,13:30,14:50,TuTh,Wooten Hall (WH) 233
ECON4290,001,Xi Yang,14:00,14:50,MWF,Life Sciences Complex (LIFE) 361
ECON4290,002,Xi Yang,14:30,15:50,MW,Business Leadership Building (BLB) 153
ECON4030,001,Guillermo Covarrubias,10:00,10:50,MWF,Wooten Hall (WH) 220
ECON4030,002,Guillermo Covarrubias,10:00,12:50,M,Matthews Hall (MATT) 305
ECON1110,001,Bryan Dickson,12:00,12:50,MWF,General Academic Building (GAB) 429
ECON1110,002,Bryan Dickson,14:00,14:50,MWF,Language Building (LANG) 103
ECON1110,003,Dan Zhao,15:00,15:50,MWF,Music Building (MUSI) 128
ECON1110,004,Dan Zhao,15:00,15:50,MWF,Matthews Hall (MATT) 110
ECON1110,005,Eva Schaffer,15:00,15:50,MWF,General Academic Building (GAB) 103
ECON1110,006,Eva Schaffer,08:00,08:50,MWF,Hickory Hall (HICK) 235
ECON1110,007,Harry Ellis,09:00,09:50,MWF,Environmental Science Building (ENV) 230
ECON1110,008,Harry Ellis,15:00,15:50,MWF,Art Building (ART) 211
ECON1110,009,Ryan Elias,15:30,16:50,TuTh,Art Building (ART) 217
ECON1110,010,Ryan Elias,13:30,14:50,MW,Matthews Hall (MATT) 103
ECON1110,011,Taylor Matthys,11:00,11:50,MWF,General Academic Building (GAB) 110
ECON1110,012,Taylor Matthys,12:00,12:50,MWF,Hickory Hall (HICK) 233
ECON1110,013,Yang Zhou,09:00,09:50,MWF,General Academic Building (GAB) 342
ECON1110,014,Yang Zhou,14:00,14:50,MWF,Business Leadership Building (BLB) 037
ECON4420,001,Dan Zhao,11:30,12:50,TuTh,Business Leadership Building (BLB) 055
ECON4420,002,Dan Zhao,15:30,16:50,TuTh,Life Sciences Complex (LIFE) 291
ECON3200,001,Hanchen Jiang,08:30,09:50,MW,Music Building (MUSI) 107
ECON3200,002,Hanchen Jiang,15:00,17:50,Th,Music Building (MUSI) 132
ECON4440,001,Michael L. Nieswiadomy,15:30,16:50,TuTh,General Academic Building (GAB) 116
ECON4440,002,Michael L. Nieswiadomy,16:00,16:50,MWF,Auditorium Building (AUD) 218
ECON3550,001,Hanchen Jiang,10:30,11:50,TuTh,Business Leadership Building (BLB) 166
ECON3550,002,Hanchen Jiang,16:30,17:50,MW,Language Building (LANG) 106
ECON3550,003,Jiyoung Kwon,11:00,13:50,W,Language Building (LANG) 105
ECON3550,004,Jiyoung Kwon,15:00,17:50,T,Business Leadership Building (BLB) 245
ECON3300,001,Janice A. Hauge,12:00,14:50,F,Art Building (ART) 222
ECON3300,002,Janice A. Hauge,11:00,13:50,T,Life Sciences Complex (LIFE) 279
ECON3050,001,Bryan Dickson,13:00,15:50,T,Life Sciences Complex (LIFE) 132
ECON3050,002,Bryan Dickson,09:30,10:50,MW,Art Annex (ARTA) 135
ECON3560,001,Guillermo Covarrubias,16:30,17:50,MW,Environmental Science Building (ENV) 208
ECON3560,002,Guillermo Covarrubias,09:00,11:50,M,Language Building (LANG) 102
ECON4510,001,David J. Molina,08:00,08:50,MWF,Life Sciences Complex (LIFE) 234
ECON4510,002,David J. Molina,12:30,13:50,TuTh,Chemistry Building (CHEM) 137
ECON4650,001,Yang Zhou,12:00,12:50,MWF,Life Sciences Complex (LIFE) 296
ECON4650,002,Yang Zhou,13:00,13:50,MWF,Matthews Hall (MATT) 103
ECON4140,001,Jiyoung Kwon,16:30,17:50,TuTh,Language Building (LANG) 103
ECON4140,002,Jiyoung Kwon,08:30,09:50,MW,Language Building (LANG) 106
ECON4870,001,Myungsup Kim,13:00,15:50,F,General Academic Building (GAB) 303
ECON4870,002,Myungsup Kim,11:30,12:50,MW,Matthews Hall (MATT) 107
ENGL4450,001,John G. Peters,14:00,16:50,W,General Academic Building (GAB) 478
ENGL4450,002,John G. Peters,11:00,13:50,Th,Language Building (LANG) 105
ENGL4450,003,Stephanie L. Hawkins,14:00,14:50,MWF,Business Leadership Building (BLB) 205
ENGL4450,004,Stephanie L. Hawkins,11:00,13:50,M,Environmental Science Building (ENV) 253
ENGL3110,001,Deborah N. Armintor,14:00,16:50,W,Life Sciences Complex (LIFE) 200
ENGL3110,002,Deborah N. Armintor,08:00,10:50,F,Wooten Hall (WH) 130
ENGL3900,001,Abigayle Farrier,11:30,12:50,MW,Art Building (ART) 213
ENGL3900,002,Abigayle Farrier,14:30,15:50,TuTh,Music Building (MUSI) 116
ENGL4430,001,Jacqueline Vanhoutte,16:30,17:50,MW,Auditorium Building (AUD) 218
ENGL4430,002,Jacqueline Vanhoutte,12:30,13:50,MW,Language Building (LANG) 103
ENGL4430,003,Jeffrey S. Doty,15:00,17:50,T,Art Annex (ARTA) 135
ENGL4430,004,Jeffrey S. Doty,12:00,14:50,W,Music Building (MUSI) 122
ENGL3996,001,Nicole D. Smith,14:00,16:50,T,Business Leadership Building (BLB) 034
ENGL3996,002,Nicole D. Smith,09:30,10:50,TuTh,Life Sciences Complex (LIFE) 265
ENGL3225,001,Marshall N. Armintor,16:30,17:50,MW,General Academic Building (GAB) 341
ENGL3225,002,Marshall N. Armintor,09:30,10:50,TuTh,Business Leadership Building (BLB) 260
ENGL4100,001,Daniel Pena,09:00,11:50,M,Chemistry Building (CHEM) 156
ENGL4100,002,Daniel Pena,09:30,10:50,MW,General Academic Building (GAB) 485
ENGL4100,003,Miroslav N. Penkov,14:00,16:50,F,Wooten Hall (WH) 173
ENGL4100,004,Miroslav N. Penkov,10:00,10:50,MWF,Matthews Hall (MATT) 307
ENGL3924,001,Ishanika Sharma,16:00,16:50,MWF,Environmental Science Building (ENV) 149
ENGL3924,002,Ishanika Sharma,16:00,16:50,MWF,Wooten Hall (WH) 278
ENGL4665,001,Marshall N. Armintor,10:30,11:50,TuTh,General Academic Building (GAB) 392
ENGL4665,002,Marshall N. Armintor,08:30,09:50,TuTh,Life Sciences Complex (LIFE) 105
ENGL2100,001,Ammon Gillins,13:30,14:50,MW,Language Building (LANG) 106
ENGL2100,002,Ammon Gillins,09:30,10:50,TuTh,Gateway Center (GATE) 110
ENGL2100,003,Bleah Patterson,16:00,16:50,MWF,Music Building (MUSI) 122
ENGL2100,004,Bleah Patterson,12:00,12:50,MWF,Life Sciences Complex (LIFE) 377
ENGL2100,005,Hector Dominguez,14:30,15:50,MW,Music Building (MUSI) 100
ENGL2100,006,Hector Dominguez,14:00,14:50,MWF,Wooten Hall (WH) 127
ENGL2100,007,Samantha Sorenson,13:30,14:50,MW,Business Leadership Building (BLB) 070
ENGL2100,008,Samantha Sorenson,15:30,16:50,MW,Language Building (LANG) 109
ENGL4195,001,Wonjeong Kim,11:00,13:50,W,Matthews Hall (MATT) 114
ENGL4195,002,Wonjeong Kim,15:00,15:50,MWF,Business Leadership Building (BLB) 038
ENGL4431,001,Robert K. Upchurch,14:00,14:50,MWF,Life Sciences Complex (LIFE) 386
ENGL4431,002,Robert K. Upchurch,13:30,14:50,TuTh,Auditorium Building (AUD) 211
ENGL3450,001,Abigayle Farrier,12:30,13:50,TuTh,Life Sciences Complex (LIFE) 336
ENGL3450,002,Abigayle Farrier,13:00,13:50,MWF,Gateway Center (GATE) 110
ENGL3450,003,Adriane M. Bezusko,15:00,17:50,W,Art Annex (ARTA) 113
ENGL3450,004,Adriane M. Bezusko,12:00,14:50,T,Life Sciences Complex (LIFE) 263
ENGL3450,005,Bryan M. Conn,11:00,13:50,T,Chemistry Building (CHEM) 152
ENGL3450,006,Bryan M. Conn,13:30,14:50,TuTh,Business Leadership Building (BLB) 167
ENGL3450,007,Madhuparna Mitra,15:30,16:50,TuTh,General Academic Building (GAB) 117
